,ROI_1,ROI_2,ROI_3
480,94.34317,92.55997,94.36914
481,94.344345,92.561615,94.36752
482,94.34587,92.56366,94.39522
483,94.34317,92.56279,94.380104
484,94.34178,92.56903,94.37495
485,94.34215,92.564316,94.39522
486,94.34131,92.54118,94.36884
487,94.34214,92.55126,94.36881
488,94.34923,92.54036,94.3831
489,94.348854,92.562454,94.38085
490,94.34967,92.54545,94.36991
491,94.35355,92.54494,94.365486
492,94.35239,92.54259,94.34674
493,94.350105,92.544136,94.34356
494,94.34134,92.53917,94.3274
495,94.34332,92.54856,94.32153
496,94.34055,92.52887,94.32166
497,94.33543,92.54849,94.33059
498,94.3309,92.54997,94.32491
499,94.328804,92.5284,94.31793
500,94.32979,92.57037,94.328804
501,94.3219,92.56802,94.32695
502,94.314926,92.54433,94.341736
503,94.3058,92.5517,94.325226
504,94.305466,92.532394,94.328545
505,94.3002,92.55401,94.322495
506,94.286514,92.53366,94.31499
507,94.286514,92.53366,94.31499
508,94.27889,92.53879,94.31238
509,94.28429,92.54544,94.28824
510,94.291046,92.54365,94.31499
511,94.291046,92.54365,94.31499
512,94.2986,92.55517,94.338776
513,94.300674,92.5491,94.33894
514,94.30194,92.54747,94.325745
515,94.303635,92.54385,94.31858
516,94.30274,92.55795,94.31369
517,94.29643,92.56601,94.303215
518,94.28151,92.51984,94.27673
519,94.27443,92.504974,94.27673
520,94.27286,92.50339,94.27356
521,94.27927,92.510284,94.28711
522,94.2731,92.515335,94.284805
523,94.26737,92.49968,94.25797
524,94.26776,92.50764,94.25073
525,94.27519,92.52525,94.2754
526,94.27617,92.53959,94.27672
527,94.287476,92.5218,94.26551
528,94.28983,92.53986,94.27018
529,94.30191,92.57275,94.29078
530,94.308975,92.568825,94.29215
531,94.303024,92.574554,94.28272
532,94.29849,92.56152,94.29742
533,94.296646,92.55617,94.305916
534,94.29257,92.559296,94.2919
535,94.29793,92.56012,94.307556
536,94.296906,92.56474,94.29068
537,94.3047,92.544586,94.31499
538,94.30697,92.55567,94.31499
539,94.30617,92.54828,94.31117
540,94.30963,92.55304,94.290764
541,94.30305,92.55133,94.28902
542,94.28955,92.57492,94.286026
543,94.28744,92.58644,94.31063
544,94.27995,92.583694,94.30776
545,94.29001,92.58109,94.309395
546,94.30008,92.58905,94.31533
547,94.3044,92.58786,94.335915
548,94.30582,92.583664,94.32157
549,94.30408,92.57551,94.314735
550,94.31424,92.57542,94.334206
551,94.3172,92.59701,94.33423
552,94.318825,92.576805,94.3637
553,94.319244,92.58966,94.363235
554,94.32547,92.573975,94.347755
555,94.336044,92.56407,94.36072
556,94.34531,92.54278,94.36023
557,94.346725,92.520744,94.341736
558,94.3424,92.50487,94.332466
559,94.3409,92.50596,94.31649
560,94.340645,92.4859,94.315636
561,94.33714,92.4801,94.287285
562,94.33139,92.4594,94.27388
563,94.33301,92.46567,94.2858
564,94.31859,92.49405,94.27718
565,94.30978,92.48636,94.27635
566,94.31809,92.48872,94.26743
567,94.322266,92.49519,94.26833
568,94.326935,92.5068,94.28273
569,94.33293,92.50611,94.2826
570,94.33905,92.517654,94.27485
571,94.32936,92.53003,94.281494
572,94.31816,92.5163,94.261696
573,94.317604,92.543304,94.2619
574,94.327896,92.5439,94.27457
575,94.335884,92.54428,94.27529
576,94.33957,92.56295,94.27542
577,94.34367,92.56105,94.27413
578,94.33716,92.54338,94.26149
579,94.33181,92.54198,94.246574
580,94.330444,92.55001,94.26158
581,94.32968,92.557396,94.276184
582,94.3231,92.53552,94.261536
583,94.32239,92.52814,94.26419
584,94.318344,92.518364,94.2866
585,94.30943,92.530685,94.26149
586,94.30342,92.53406,94.26294
587,94.30603,92.535736,94.26149
588,94.30461,92.5434,94.26651
589,94.29603,92.53647,94.26176
590,94.29873,92.54523,94.26193
591,94.29497,92.54651,94.24048
592,94.29903,92.534836,94.25016
593,94.303734,92.53296,94.2364
594,94.31133,92.544266,94.234726
595,94.30904,92.539185,94.23662
596,94.30698,92.54608,94.234726
597,94.30078,92.54381,94.23477
598,94.29294,92.55553,94.235146
599,94.28967,92.552155,94.236305
600,94.29126,92.54228,94.256226
601,94.29126,92.54228,94.256226
602,94.280014,92.52932,94.23834
603,94.26841,92.52673,94.23758
604,94.27417,92.552475,94.259094
605,94.27313,92.54889,94.25907
606,94.274376,92.54922,94.267784
607,94.27939,92.552536,94.2779
608,94.270676,92.544174,94.27545
609,94.25732,92.54506,94.26975
610,94.25219,92.54233,94.26426
611,94.2549,92.54768,94.28299
612,94.25304,92.543976,94.28029
613,94.25315,92.5512,94.2797
614,94.25418,92.546646,94.280876
615,94.25169,92.5627,94.27985
616,94.259514,92.57608,94.28824
617,94.263504,92.59726,94.28773
618,94.26897,92.59274,94.288666
619,94.2677,92.58769,94.27934
620,94.27661,92.6001,94.27532
621,94.26669,92.57338,94.27454
622,94.26681,92.5582,94.26486
623,94.27382,92.53096,94.27094
624,94.27298,92.561745,94.28824
625,94.28081,92.5656,94.295715
626,94.29619,92.58296,94.31011
627,94.30168,92.59671,94.316696
628,94.29936,92.589836,94.312355
629,94.29428,92.57203,94.277565
630,94.28905,92.54189,94.27506
631,94.29708,92.543976,94.273384
632,94.30192,92.55773,94.27269
633,94.29938,92.56266,94.280594
634,94.305374,92.57591,94.286736
635,94.30786,92.57761,94.29936
636,94.31085,92.56629,94.282455
637,94.30689,92.5774,94.2631
638,94.30243,92.569275,94.2702
639,94.30362,92.58148,94.27206
640,94.30851,92.57463,94.26906
641,94.310425,92.59327,94.28433
642,94.30948,92.57627,94.28433
643,94.31819,92.588936,94.286606
644,94.3232,92.60717,94.30141
645,94.3261,92.58932,94.31327
646,94.329544,92.580765,94.31736
647,94.32303,92.56519,94.310165
648,94.32515,92.56743,94.29663
649,94.32355,92.55716,94.28824
650,94.322655,92.57741,94.30169
651,94.32463,92.56716,94.30275
652,94.32587,92.58591,94.309265
653,94.326,92.59456,94.28824
654,94.32416,92.584625,94.30044
655,94.3157,92.567406,94.28824
656,94.30744,92.5596,94.26712
657,94.30307,92.54124,94.25927
658,94.316895,92.56629,94.26168
