,ROI_1,ROI_2,ROI_3
689,92.10798,88.08356,93.89532
690,92.116455,88.103065,93.89978
691,92.11923,88.117714,93.9075
692,92.12389,88.12181,93.91385
693,92.130684,88.14411,93.94031
694,92.13236,88.16132,93.9434
695,92.126526,88.15651,93.93992
696,92.131256,88.15812,93.94227
697,92.136734,88.16828,93.938034
698,92.14633,88.16441,93.945786
699,92.151215,88.15697,93.94031
700,92.157326,88.15726,93.93148
701,92.15563,88.14008,93.9286
702,92.15584,88.13398,93.92611
703,92.15528,88.127144,93.92398
704,92.146736,88.11532,93.91263
705,92.147804,88.1115,93.92874
706,92.14224,88.105736,93.94406
707,92.134026,88.09983,93.935524
708,92.13316,88.10075,93.93439
709,91.97829,87.911064,93.92463
710,92.08266,88.02111,93.916595
711,92.09056,88.034805,93.909836
712,91.93732,87.88725,93.91331
713,92.06815,88.00495,93.90108
714,92.08208,88.02052,93.91457
715,92.10241,88.0405,93.93063
716,92.1089,88.047386,93.93241
717,92.114235,88.05167,93.92396
718,92.118866,88.05324,93.92618
719,92.11167,88.03568,93.91295
720,92.10769,88.02456,93.91361
721,92.086716,88.00699,93.883026
722,92.07001,87.99827,93.877235
723,92.056206,87.98128,93.87509
724,92.051994,87.98002,93.86346
725,92.04859,87.96901,93.85433
726,92.043274,87.96214,93.84805
727,92.03865,87.95841,93.846886
728,92.03867,87.97116,93.83632
729,92.03885,87.98706,93.84596
730,92.04783,88.00081,93.8614
731,92.04195,87.9883,93.86197
732,92.03828,87.98661,93.87076
733,92.0274,87.97923,93.866875
734,92.03149,87.97492,93.85751
735,92.0338,87.985306,93.85346
736,92.03478,87.99136,93.83759
737,92.03788,87.99883,93.83444
738,92.04393,88.015495,93.8399
739,92.048645,88.01735,93.85292
740,92.04672,88.015015,93.866486
741,92.040504,88.008545,93.86213
742,92.040375,88.00845,93.8678
743,92.0418,87.99606,93.86931
744,92.041275,87.99407,93.88248
745,92.04735,88.004364,93.8711
746,92.05739,88.02947,93.88285
747,92.05739,88.02947,93.88285
748,92.05372,88.03036,93.87814
749,92.05542,88.04581,93.88626
750,92.05015,88.04865,93.86232
751,92.04479,88.03435,93.862305
752,92.05579,88.04655,93.86652
753,92.06602,88.05371,93.857025
754,92.06504,88.0482,93.8547
755,92.06956,88.0485,93.87992
756,92.07223,88.04548,93.86828
757,92.08187,88.056366,93.8667
758,92.08372,88.046844,93.86138
759,92.09196,88.04865,93.868546
760,92.09519,88.054886,93.87189
761,92.09411,88.05331,93.858986
762,92.11284,88.06295,93.85393
763,92.11431,88.06369,93.84689
764,91.982956,87.88857,93.838104
765,92.08672,88.0235,93.82946
766,92.091385,88.053314,93.82201
767,92.08214,88.05663,93.80911
768,92.08891,88.065704,93.80679
769,92.08837,88.06057,93.80178
770,92.0882,88.04381,93.79567
771,92.09436,88.04721,93.78607
772,92.09399,88.048416,93.7939
773,92.101295,88.0577,93.80121
774,92.10924,88.066475,93.83432
775,92.11262,88.06864,93.828766
776,92.10967,88.060524,93.83151
777,92.094795,88.02779,93.82807
778,92.094795,88.02779,93.82807
779,92.08974,88.01711,93.83817
780,92.08413,88.01219,93.82806
781,92.108315,88.04758,93.86285
782,92.12636,88.0865,93.88834
783,92.13724,88.109245,93.89612
784,92.14697,88.128654,93.90518
785,91.9927,87.9455,93.91464
786,91.95279,87.9332,93.92589
